roomnum,roomimgurl,roomname,username,classify
8604157,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/30/8604157_20200430140743_small.jpg,是你想见的朵朵呀~,唐耳朵朵,颜值
8114978,https://rpic.douyucdn.cn/live-cover/appCovers/2020/03/26/8114978_20200326210512_small.jpg,欢迎大家哦！！！！,陈二仙儿,颜值
6767611,https://rpic.douyucdn.cn/live-cover/appCovers/2020/03/19/6767611_20200319001043_small.jpg,只要最后是你，晚点来也没关系的。,玥亮姐姐爱吃糖,颜值
8389647,https://rpic.douyucdn.cn/asrpic/200430/8389647_1553.png/dy1,嗨~等你好久了 快来吧,桃子酱ov,颜值
6704438,https://rpic.douyucdn.cn/asrpic/200430/6704438_1552.png/dy1,新惩罚，新玩法,爱上女团,颜值
7820324,https://rpic.douyucdn.cn/asrpic/200430/7820324_1553.png/dy1,一个唱歌主播,奶思baby不吃鱼,颜值
8580287,https://rpic.douyucdn.cn/asrpic/200430/8580287_1554.png/dy1,南方姑娘8580287,王饱饱同学,颜值
7727075,https://rpic.douyucdn.cn/asrpic/200430/7727075_1553.png/dy1,亦可不才  自认是匹千里马 却不遇伯乐,陳亦可,颜值
8386337,https://rpic.douyucdn.cn/asrpic/200430/8386337_1553.png/dy1,我真的不想再百度个性签名了,小唐不吃糖tt,颜值
7723008,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/21/7723008_20200421132852_small.jpg,铁汁 今天也要开心哦,酥酥就是小酥酥,颜值
3397784,https://rpic.douyucdn.cn/live-cover/appCovers/2020/03/30/3397784_20200330120157_small.jpg,日久见人心 3397784,睡不醒的李小白,颜值
7934979,https://rpic.douyucdn.cn/asrpic/200430/7934979_1553.png/dy1,干啥啥不行，吃饭第一名 7934979,小青酱QAQ,颜值
5972339,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/19/5972339_20200419213857_small.jpg,王多鱼 进来投项目啦,凯蒂bb,颜值
3397784,https://rpic.douyucdn.cn/live-cover/appCovers/2020/03/30/3397784_20200330120157_small.jpg,日久见人心 3397784,睡不醒的李小白,颜值
7934979,https://rpic.douyucdn.cn/asrpic/200430/7934979_1553.png/dy1,干啥啥不行，吃饭第一名 7934979,小青酱QAQ,颜值
7556288,https://rpic.douyucdn.cn/asrpic/200430/7556288_1552.png/dy1,我就要做你的偏爱和例外,贝贝bay,颜值
8369438,https://rpic.douyucdn.cn/asrpic/200430/8369438_1553.png/dy1,挑战连续开播100天,不正经的草莓i,颜值
7562088,https://rpic.douyucdn.cn/asrpic/200430/7562088_1552.png/dy1,最后一天 7562088,7雯呀,颜值
8453868,https://rpic.douyucdn.cn/asrpic/200430/8453868_1553.png/dy1,这是一个有香气的直播间,奶凶奶凶滴,颜值
7872260,https://rpic.douyucdn.cn/asrpic/200430/7872260_1553.png/dy1,本人比照片好看系列 7872260,sweet甜甜酱,颜值
756836,https://rpic.douyucdn.cn/live-cover/appCovers/2020/03/25/756836_20200325202003_small.jpg,总有些惊奇的际遇，比如我遇见你。,我是你的夏夏啊,颜值
7856418,https://rpic.douyucdn.cn/live-cover/appCovers/2020/01/13/7856418_20200113204355_small.jpg,最后一天也要努力鸭,主持人吉豆儿,颜值
8318839,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/17/8318839_20200417124213_small.jpg,四月最后一天 不过30级不下播！！！！,一个梁梁梁,颜值
555591,https://rpic.douyucdn.cn/asrpic/200430/555591_1551.png/dy1,恭喜发财 欢迎老板,一条肥肥啾,颜值
4876633,https://rpic.douyucdn.cn/asrpic/200430/4876633_1552.png/dy1,来聊天呀。。 4876633,优优崽Zz,颜值
7731215,https://rpic.douyucdn.cn/asrpic/200430/7731215_1553.png/dy1,一心很甜呦,一心有点甜,颜值
7630841,https://rpic.douyucdn.cn/asrpic/200430/7630841_1553.png/dy1,哥哥过个五星吧,Henry阮,颜值
3845571,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/23/3845571_20200423162020_small.jpg,我多想能多陪你一场 把前半生的风景对你讲,禾苗儿777,颜值
7779166,https://rpic.douyucdn.cn/asrpic/200430/7779166_1553.png/dy1,有多久没见你 7779166,糖小梦dd,颜值
7273875,https://rpic.douyucdn.cn/live-cover/roomCover/2020/04/26/183f68510a8db153d5537f88d7f94f61_big.jpg,新主播第一天 7273875,静静乖球的,颜值
6951734,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/18/6951734_20200418183914_small.jpg,给鸟渡个劫吧,喵喵喵喵小旋,颜值
6822316,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/24/6822316_20200424091115_small.jpg,没有伞的孩子要努力奔跑,董幼幼,颜值
4512675,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/14/4512675_20200414200334_small.jpg,“保护我方猪猪”,猪猪莹妹儿丶,颜值
6539854,https://rpic.douyucdn.cn/asrpic/200430/6539854_0224.png/dy1,月底冲流水，有大哥抬一手吗,野生的艾筱筱,颜值
8533390,https://rpic.douyucdn.cn/asrpic/200430/8533390_1554.png/dy1,招财猫来咯~关注她,猫一姐姐,颜值
6932960,https://rpic.douyucdn.cn/asrpic/200430/6932960_1552.png/dy1,安徽小姐姐了解一哈,是舒雅吖,颜值
7685642,https://rpic.douyucdn.cn/asrpic/200430/7685642_1553.png/dy1,【欧洲渡劫直播间】梦予儿～,梦予儿,颜值
7694082,https://rpic.douyucdn.cn/asrpic/200430/7694082_1553.png/dy1,新人多关照 7694082,珂珂Dr,颜值
8621152,https://rpic.douyucdn.cn/asrpic/200430/8621152_1554.png/dy1,没关系 多久我都等你,牙牙LE,颜值
4056762,https://rpic.douyucdn.cn/live-cover/appCovers/2020/03/27/4056762_20200327075252_small.jpg,有计划吗？喜欢我的计划,大宁妹妹,颜值
2074766,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/27/2074766_20200427181159_small.jpg,一见如故，眉目成书,冷伊宁,颜值
5482063,https://rpic.douyucdn.cn/asrpic/200430/5482063_1552.png/dy1,拜托了 只想过个五星而已~,小布丁有好多鱼,颜值
8143877,https://rpic.douyucdn.cn/live-cover/roomCover/2020/04/30/195427ace91d47f0c0e66a169d894a46_big.jpg,我是你的小宝贝嘛,桃宫莓哦,颜值
5482063,https://rpic.douyucdn.cn/asrpic/200430/5482063_1552.png/dy1,拜托了 只想过个五星而已~,小布丁有好多鱼,颜值
7964768,https://rpic.douyucdn.cn/asrpic/200430/7964768_1553.png/dy1,南航174小姐姐本人比照片好看,柯柯小姐姐,颜值
5455751,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/02/5455751_20200402094523_small.jpg,认识一哈～,吃饱困zZ,颜值
7034934,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/16/7034934_20200416100715_small.jpg,加油 你是最胖的,小小小仙儿吖,颜值
8579754,https://rpic.douyucdn.cn/asrpic/200430/8579754_1554.png/dy1,愿所有美好如期而至,蓝迪598,颜值
2279172,https://rpic.douyucdn.cn/asrpic/200430/2279172_1551.png/dy1,厦门木子专职瞎比比,木子ICEM,颜值
5303763,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/16/5303763_20200416061725_small.jpg,海与山 风和月,小北熙ya,颜值
7729151,https://rpic.douyucdn.cn/live-cover/appCovers/2020/02/25/7729151_20200225094807_small.jpg,你是真的很想逃   但你根本逃不掉,嘟嘟小胖脸儿,颜值
8634116,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/24/8634116_20200424131418_small.jpg,李家的木子单的直播间,李家的木子单,颜值
8635371,https://rpic.douyucdn.cn/live-cover/appCovers/2020/04/25/8635371_20200425175901_small.jpg,新人主播，唠嗑嗑。。。,谁的皮皮哈,颜值
